User_ID,Date,WiFi_Availability,Mobile_Data_MB,WiFi_Data_MB,YouTube_MB,Instagram_MB,WhatsApp_MB,Netflix_MB,Gaming_MB,Browsing_MB,Work_Study_MB,Screen_Time_Hours,Is_Weekend,Is_Holiday
U0237,2025-05-19,0,283.3,29.57,70.65,32.06,12.65,92.04,11.94,24.73,16.58,2.63,0,0
U0237,2025-05-20,1,86.26,246.53,13.08,18.08,5.49,18.08,3.28,16.28,5.07,3.35,0,0
U0237,2025-05-21,0,265.83,22.67,79.62,28.18,14.09,51.36,17.02,28.5,25.79,2.56,0,0
U0237,2025-05-22,0,331.78,5.28,65.06,71.13,14.3,72.94,20.57,39.12,22.12,3.56,0,0
U0237,2025-05-23,0,316.49,14.99,52.78,52.91,7.92,58.21,16.49,43.36,59.49,3.31,0,0
U0237,2025-05-24,1,203.74,613.16,50.67,31.55,7.17,44.07,9.06,30.74,14.2,4.32,1,0
U0237,2025-05-25,1,145.25,306.12,16.13,27.24,8.7,52.06,3.97,20.02,5.5,3.52,1,0
U0237,2025-05-26,1,105.66,318.12,15.83,15.28,7.64,33.34,4.02,14.78,6.32,4.07,0,0
U0237,2025-05-27,0,323.85,12.71,89.28,32.97,9.44,71.85,14.32,49.49,30.59,3.4,0,0
U0237,2025-05-28,0,379.33,26.68,104.69,66.11,12.77,62.28,28.14,53.68,21.31,4.24,0,0
U0237,2025-05-29,0,441.2,26.25,126.92,56.99,11.08,97.19,12.41,52.0,49.32,4.02,0,0
U0237,2025-05-30,0,396.24,9.76,66.07,74.28,10.12,113.31,16.71,34.66,49.39,3.48,0,0
U0237,2025-05-31,1,98.7,160.29,13.5,14.48,12.21,27.25,4.12,13.28,4.33,3.19,1,0
U0237,2025-06-01,0,362.56,3.36,42.55,45.26,5.31,139.49,35.21,50.87,14.88,4.27,1,0
U0237,2025-06-02,0,360.8,3.88,93.7,38.77,7.48,92.89,14.74,50.37,33.99,3.94,0,0
U0237,2025-06-03,0,223.98,29.08,45.93,44.93,8.35,55.7,7.94,16.59,26.61,2.25,0,0
U0237,2025-06-04,0,261.44,20.09,42.05,22.33,8.9,59.96,20.81,27.51,58.96,2.4,0,0
U0237,2025-06-05,1,76.92,213.03,11.08,10.25,7.71,19.35,3.74,9.33,9.3,3.26,0,0
U0237,2025-06-06,0,281.71,20.3,36.92,28.97,7.16,113.12,12.31,26.9,33.79,2.18,0,0
U0237,2025-06-07,1,186.53,638.28,35.41,37.34,5.48,54.02,7.94,24.17,7.25,5.58,1,1
U0237,2025-06-08,0,434.64,1.14,105.4,71.86,8.18,109.42,25.07,71.09,8.85,3.63,1,0
U0237,2025-06-09,1,184.08,381.4,26.66,27.23,10.35,45.6,5.05,38.23,16.23,3.05,0,0
U0237,2025-06-10,0,262.98,21.89,64.94,36.83,14.77,37.09,13.41,29.87,45.04,2.88,0,0
U0237,2025-06-11,0,319.54,19.35,54.24,51.71,8.98,68.18,14.68,62.19,34.0,3.29,0,0
U0237,2025-06-12,0,313.13,20.78,18.59,30.64,7.32,136.84,24.44,45.12,25.12,3.61,0,0
U0237,2025-06-13,0,381.32,23.71,50.92,63.17,14.28,104.85,33.5,34.46,49.62,3.67,0,0
U0237,2025-06-14,0,350.27,0.98,62.19,51.17,17.32,77.32,20.0,84.29,9.97,4.06,1,0
U0237,2025-06-15,1,131.5,371.93,35.41,14.66,6.91,25.1,9.35,24.93,4.63,4.52,1,0
U0237,2025-06-16,0,168.67,19.85,22.65,16.43,9.1,50.54,7.52,24.41,24.53,1.94,0,0
U0237,2025-06-17,1,134.61,327.71,30.01,19.33,8.49,23.32,4.26,28.86,9.57,4.22,0,0
U0237,2025-06-18,1,146.58,309.59,27.92,16.54,10.95,33.97,7.6,21.34,16.53,4.16,0,0
U0237,2025-06-19,1,153.08,585.34,28.5,20.37,8.23,38.21,9.83,27.62,8.07,3.42,0,0
U0237,2025-06-20,1,190.27,319.69,25.19,20.96,9.27,69.56,16.43,21.68,11.96,3.86,0,0
U0237,2025-06-21,0,348.15,15.69,101.7,42.32,7.81,81.3,20.15,42.69,24.33,3.45,1,0
U0237,2025-06-22,0,505.44,5.31,138.76,68.48,8.06,168.1,21.46,36.24,23.9,4.59,1,0
U0237,2025-06-23,1,100.3,320.99,21.48,9.24,6.3,23.34,6.59,10.87,14.45,3.16,0,0
U0237,2025-06-24,0,282.3,18.39,38.83,59.11,10.93,56.51,14.15,40.38,39.81,3.82,0,0
U0237,2025-06-25,1,100.0,449.64,12.77,8.92,5.09,33.34,4.34,14.74,12.79,3.29,0,0
U0237,2025-06-26,0,299.07,20.26,65.01,49.22,11.2,31.94,18.08,57.73,41.96,4.11,0,0
U0237,2025-06-27,1,192.98,407.8,45.71,23.27,9.62,35.69,8.46,31.05,23.74,3.25,0,0
U0237,2025-06-28,1,176.42,331.68,37.03,29.02,7.37,23.56,19.98,37.81,7.55,4.37,1,0
U0237,2025-06-29,0,414.07,24.26,86.95,34.58,13.19,146.8,14.0,57.29,28.14,3.98,1,0
U0238,2025-01-01,1,62.86,504.64,12.54,10.45,2.56,2.3,3.67,20.73,5.58,2.79,0,1
U0238,2025-01-02,1,37.08,308.87,5.31,4.08,3.13,1.21,1.42,7.65,11.32,1.9,0,0
U0238,2025-01-03,1,57.34,615.6,10.33,8.19,2.13,1.67,2.26,13.97,14.2,2.22,0,0
U0238,2025-01-04,1,41.75,368.82,9.49,8.61,4.01,2.48,2.21,9.85,1.76,2.74,1,0
U0238,2025-01-05,1,35.95,494.59,6.06,7.16,3.17,0.86,2.38,11.18,2.28,3.72,1,0
U0238,2025-01-06,1,49.44,221.6,10.34,8.08,2.56,1.0,2.17,11.62,9.7,1.98,0,0
U0238,2025-01-07,1,47.72,419.87,9.38,5.09,5.63,2.59,2.98,9.81,8.42,2.11,0,0
U0238,2025-01-08,1,32.06,586.69,6.48,3.86,2.73,1.38,0.84,8.38,5.84,2.12,0,0
U0238,2025-01-09,1,43.58,386.93,4.3,6.21,4.02,0.99,2.77,12.02,9.78,2.37,0,0
U0238,2025-01-10,1,33.39,361.93,2.68,3.16,2.63,0.3,0.94,13.92,7.09,1.12,0,0
U0238,2025-01-11,1,40.45,467.39,7.76,5.86,4.95,1.22,2.09,9.71,5.61,3.26,1,0
U0238,2025-01-12,1,69.89,834.84,18.44,12.16,4.21,2.64,4.68,17.24,4.94,3.8,1,0
U0238,2025-01-13,1,48.76,430.49,10.98,6.65,4.39,0.91,1.71,8.63,11.59,1.85,0,0
U0238,2025-01-14,1,28.85,362.86,4.54,5.11,3.43,0.91,1.03,7.57,3.94,3.44,0,1
U0238,2025-01-15,1,48.51,600.48,5.6,8.37,4.36,1.85,1.83,16.45,6.17,2.15,0,0
U0238,2025-01-16,1,32.97,356.27,4.63,5.51,4.43,0.64,0.75,9.58,4.79,2.04,0,0
U0238,2025-01-17,1,42.03,596.39,8.81,5.13,2.45,0.95,2.71,9.31,9.31,2.47,0,0
U0238,2025-01-18,1,63.05,842.78,26.14,9.0,2.66,1.39,3.54,13.23,2.05,2.47,1,0
U0238,2025-01-19,1,44.81,509.49,12.01,7.73,2.36,1.22,1.92,12.33,3.66,2.31,1,0
U0238,2025-01-20,1,44.32,497.48,5.73,8.59,4.5,1.28,1.42,5.73,13.52,2.11,0,0
U0238,2025-01-21,1,37.73,457.08,5.47,5.52,4.74,0.9,2.36,9.98,5.73,1.65,0,0
U0238,2025-01-22,1,59.8,517.8,9.79,8.19,6.0,2.79,2.09,18.04,8.13,3.63,0,0
U0238,2025-01-23,1,31.23,342.31,4.33,5.71,3.27,0.61,0.81,7.84,6.16,2.19,0,0
U0238,2025-01-24,1,50.4,455.06,7.26,7.39,3.14,3.13,1.15,12.22,12.09,1.44,0,0
U0238,2025-01-25,1,47.68,461.98,10.06,12.46,4.1,1.3,1.95,11.95,2.04,2.57,1,0
U0238,2025-01-26,0,118.64,14.63,20.04,39.59,8.98,8.85,5.43,18.72,7.54,3.23,1,1
U0238,2025-01-27,1,65.71,491.44,7.29,14.55,5.86,1.4,2.17,14.72,14.48,2.55,0,0
U0238,2025-01-28,1,50.81,625.13,4.91,8.56,4.01,1.14,1.65,13.31,13.17,1.88,0,0
U0238,2025-01-29,1,46.04,359.53,5.92,4.18,3.74,2.4,1.56,14.01,10.56,2.32,0,0
U0238,2025-01-30,1,31.56,199.11,3.97,3.69,3.94,1.28,0.89,7.55,7.72,1.49,0,0
U0238,2025-01-31,1,28.28,386.31,3.55,4.57,1.64,0.5,1.08,9.17,5.5,1.82,0,0
U0238,2025-02-01,1,76.24,705.55,13.41,16.39,6.45,5.79,3.99,19.22,4.89,3.65,1,0
U0238,2025-02-02,1,52.06,470.04,5.88,15.49,4.68,3.27,2.99,11.53,4.06,3.13,1,0
U0238,2025-02-03,1,40.01,473.87,3.81,5.27,6.59,0.86,1.23,14.03,5.03,0.93,0,0
U0238,2025-02-04,1,47.47,446.95,6.25,9.47,4.1,1.21,2.49,12.23,7.92,2.34,0,0
U0238,2025-02-05,1,53.07,458.06,8.18,9.33,4.77,1.09,1.85,13.92,9.69,2.59,0,0
U0238,2025-02-06,1,61.46,685.36,10.96,10.57,4.56,1.52,2.53,9.46,16.94,2.46,0,0
U0238,2025-02-07,1,50.44,492.49,8.6,8.77,4.85,0.76,2.89,11.83,8.72,2.57,0,0
U0238,2025-02-08,1,51.53,446.15,8.13,12.43,4.54,1.39,2.49,13.02,5.41,2.46,1,0
U0238,2025-02-09,1,59.7,418.97,21.44,8.66,6.65,1.58,2.53,9.28,4.78,3.25,1,0
U0238,2025-02-10,1,31.48,162.76,6.22,5.67,3.14,0.4,1.53,7.93,4.07,2.2,0,0
U0238,2025-02-11,1,50.15,249.91,7.81,7.25,3.77,1.61,3.26,16.96,5.49,1.63,0,0
U0238,2025-02-12,0,92.96,0.46,9.19,19.67,9.05,2.9,6.22,10.85,27.64,2.01,0,0
U0238,2025-02-13,1,45.76,678.06,8.4,6.16,2.35,1.23,1.66,14.86,7.44,2.64,0,0
U0238,2025-02-14,1,39.13,414.58,4.48,7.85,4.37,1.72,2.6,11.74,3.24,2.88,0,1
U0238,2025-02-15,1,45.03,659.85,5.45,8.77,3.78,1.46,2.07,16.44,3.46,3.68,1,0
U0238,2025-02-16,1,50.38,484.71,13.02,9.49,2.66,2.87,3.62,10.87,3.81,2.64,1,0
U0238,2025-02-17,1,36.74,310.16,5.47,6.46,3.09,0.89,1.52,10.76,5.61,1.87,0,0
U0238,2025-02-18,1,28.94,306.6,3.88,4.54,1.9,0.46,0.76,11.01,4.08,1.68,0,0
U0238,2025-02-19,1,29.09,190.28,3.71,3.56,4.13,0.83,0.8,8.53,5.2,1.52,0,0
U0238,2025-02-20,1,38.43,557.07,7.16,5.96,4.15,0.6,2.58,8.62,6.29,2.38,0,0
U0238,2025-02-21,1,38.11,321.43,4.73,4.91,4.21,0.55,1.03,11.36,8.27,2.28,0,0
U0238,2025-02-22,1,67.53,746.21,16.38,19.79,6.24,1.87,2.95,10.98,3.92,3.45,1,0
U0238,2025-02-23,1,32.81,444.76,4.68,8.46,3.09,1.33,2.71,7.45,2.48,2.31,1,0
U0238,2025-02-24,0,80.27,8.29,8.62,12.46,6.4,4.3,3.65,23.57,14.85,1.78,0,0
U0238,2025-02-25,1,49.89,732.27,3.66,10.11,4.57,1.55,3.67,11.42,10.91,2.05,0,0
U0238,2025-02-26,1,55.64,328.91,7.64,10.19,4.31,1.86,1.54,10.79,14.85,1.72,0,0
U0238,2025-02-27,1,44.17,263.55,10.91,6.2,5.67,0.88,0.88,7.69,8.41,2.0,0,0
U0238,2025-02-28,1,47.3,484.05,8.47,8.61,6.2,1.1,1.9,10.67,6.57,2.1,0,0
U0238,2025-03-01,1,46.99,453.01,7.07,6.86,3.81,1.14,1.82,19.42,3.11,2.64,1,0
U0238,2025-03-02,1,52.82,450.54,7.01,10.33,3.33,1.57,1.97,21.29,3.1,2.95,1,0
U0238,2025-03-03,1,46.7,857.58,3.77,4.91,3.01,1.26,2.04,11.18,16.78,3.42,0,0
U0238,2025-03-04,1,37.06,471.33,6.7,7.26,2.8,1.02,1.58,6.16,8.58,2.5,0,0
U0238,2025-03-05,0,93.38,12.08,10.11,16.39,4.76,2.53,3.62,20.94,27.55,1.85,0,0
U0238,2025-03-06,1,79.69,691.24,18.14,8.8,5.48,1.78,2.21,26.08,10.83,3.11,0,0
U0238,2025-03-07,1,34.84,467.43,3.09,5.45,3.3,0.72,0.7,6.73,12.07,2.26,0,0
U0238,2025-03-08,1,62.86,615.79,11.61,15.41,4.15,1.79,1.46,16.98,6.44,3.63,1,0
U0238,2025-03-09,1,50.48,631.74,12.34,14.52,3.58,1.42,1.74,9.03,3.8,2.83,1,0
U0238,2025-03-10,1,54.1,707.27,4.91,8.39,4.38,1.41,2.47,8.75,19.47,2.22,0,0
U0238,2025-03-11,1,31.62,474.13,1.62,3.04,2.5,0.51,0.62,6.28,14.52,2.02,0,0
U0238,2025-03-12,1,68.03,567.55,11.79,14.23,5.75,2.78,3.66,17.12,7.26,3.37,0,0
U0238,2025-03-13,0,86.91,8.45,19.84,10.49,3.55,2.96,3.51,14.97,24.64,1.98,0,0
U0238,2025-03-14,1,40.85,422.95,8.41,8.43,4.61,1.21,2.23,10.06,2.64,2.69,0,1
U0238,2025-03-15,1,47.7,573.52,10.28,8.83,5.35,2.27,1.85,10.96,4.35,2.51,1,0
U0238,2025-03-16,1,37.98,360.53,5.97,4.26,6.37,0.45,0.99,13.66,3.25,1.23,1,0
U0238,2025-03-17,1,43.62,418.52,4.42,8.09,3.02,1.26,2.21,9.1,12.03,2.68,0,0
U0238,2025-03-18,1,22.47,201.04,1.86,3.79,1.54,0.57,1.59,6.5,4.83,1.16,0,0
U0238,2025-03-19,1,37.62,677.66,6.94,5.31,3.6,0.88,1.27,10.04,6.57,2.55,0,0
U0238,2025-03-20,1,44.5,753.41,5.6,7.18,2.29,0.98,2.77,9.78,12.33,2.61,0,0
U0238,2025-03-21,1,34.98,480.25,4.98,6.5,5.22,0.61,0.63,4.45,9.79,2.47,0,0
U0238,2025-03-22,1,40.24,607.09,8.16,10.81,3.34,1.24,1.96,9.73,1.78,2.24,1,0
U0238,2025-03-23,1,41.93,625.75,6.88,5.85,4.82,1.24,3.63,13.16,3.0,2.49,1,0
U0238,2025-03-24,1,40.29,316.23,3.41,7.92,3.85,0.76,1.98,10.81,8.34,1.6,0,0
U0238,2025-03-25,1,60.42,314.87,7.7,10.85,3.13,2.33,2.2,11.63,17.75,1.68,0,0
U0238,2025-03-26,1,44.91,419.87,4.24,6.33,2.79,1.29,1.65,12.57,12.44,2.52,0,0
U0238,2025-03-27,1,46.82,596.34,5.47,8.31,2.72,1.78,1.49,6.91,16.4,2.84,0,0
U0238,2025-03-28,1,63.97,467.25,10.69,11.66,4.64,1.44,2.78,10.66,16.97,3.3,0,0
U0238,2025-03-29,1,38.83,227.43,4.95,7.02,4.15,0.61,1.42,13.37,4.19,1.53,1,0
U0238,2025-03-30,1,66.93,703.24,19.06,10.02,5.84,1.48,3.21,14.19,7.78,2.87,1,0
U0238,2025-03-31,1,37.66,506.7,8.06,5.8,4.69,0.93,1.56,10.98,2.63,3.5,0,1
U0238,2025-04-01,1,46.15,580.82,9.64,7.76,4.29,1.36,2.13,11.55,5.73,2.28,0,0
U0238,2025-04-02,1,44.18,475.0,14.11,5.93,5.75,1.33,1.01,7.51,5.0,1.99,0,0
U0238,2025-04-03,1,71.52,423.1,9.98,13.89,3.05,3.94,2.2,7.7,25.03,2.27,0,0
U0238,2025-04-04,1,33.25,236.15,6.77,5.46,2.2,0.96,1.04,9.73,4.44,1.16,0,0
U0238,2025-04-05,1,39.66,339.55,7.43,5.69,3.69,1.71,2.72,13.04,2.21,2.76,1,0
U0238,2025-04-06,1,60.56,507.37,14.95,10.48,3.22,3.04,3.18,16.2,4.64,2.53,1,0
U0238,2025-04-07,1,46.46,544.09,6.25,4.97,5.25,2.49,1.09,13.73,8.96,2.04,0,0
U0238,2025-04-08,1,32.16,283.49,3.87,6.63,3.92,0.93,1.36,7.69,5.2,1.81,0,0
U0238,2025-04-09,1,44.34,785.13,3.72,6.12,3.42,1.85,1.55,9.5,14.64,2.9,0,0
U0238,2025-04-10,1,51.28,481.88,6.5,9.24,4.69,1.99,1.33,14.16,9.27,2.3,0,0
U0238,2025-04-11,1,35.45,246.14,4.77,6.3,4.35,0.87,1.41,5.98,8.93,2.06,0,0
U0238,2025-04-12,1,36.22,473.64,6.29,6.25,3.62,1.87,1.81,11.84,1.65,1.46,1,0
U0238,2025-04-13,1,44.77,185.03,11.23,5.49,3.17,0.78,1.88,13.47,5.16,1.61,1,0
U0238,2025-04-14,1,42.1,366.18,8.12,10.8,4.37,1.38,2.01,8.53,3.51,2.8,0,1
U0238,2025-04-15,1,53.87,531.25,4.89,13.36,5.3,1.85,2.96,8.24,12.95,2.49,0,0
U0238,2025-04-16,1,41.74,445.47,6.61,6.24,3.21,2.82,2.4,7.95,9.16,3.15,0,0
U0238,2025-04-17,1,53.81,417.87,8.02,10.32,5.63,2.98,3.14,14.97,4.44,3.4,0,0
U0238,2025-04-18,1,33.32,321.34,3.12,3.87,4.55,0.48,0.69,12.64,5.31,1.15,0,0
U0238,2025-04-19,1,43.56,477.42,7.67,7.59,6.88,3.16,3.83,7.11,3.83,2.99,1,0
U0238,2025-04-20,1,41.2,377.93,8.76,7.08,4.62,1.9,2.0,10.29,3.26,3.75,1,0
U0238,2025-04-21,1,38.91,453.01,5.51,5.5,3.93,1.05,2.9,8.39,8.51,2.4,0,0
U0238,2025-04-22,1,61.71,398.69,12.28,13.93,3.57,1.83,2.41,13.17,9.59,2.72,0,0
U0238,2025-04-23,1,33.15,566.88,2.59,4.31,2.16,0.92,1.03,12.99,6.49,1.86,0,0
U0238,2025-04-24,0,107.01,11.3,15.54,17.73,5.09,3.12,4.37,28.85,23.76,2.37,0,0
U0238,2025-04-25,1,68.78,709.67,14.5,18.38,4.76,2.61,3.8,8.13,11.1,3.08,0,0
U0238,2025-04-26,1,35.32,240.94,5.52,6.98,4.89,1.66,2.44,8.79,2.22,2.68,1,0
U0238,2025-04-27,1,45.6,458.78,5.67,8.24,2.69,1.72,1.98,17.53,4.12,2.75,1,0
U0238,2025-04-28,1,49.13,449.05,8.22,6.72,4.95,2.07,1.61,15.22,6.41,2.59,0,0
U0238,2025-04-29,1,54.73,808.81,14.44,7.24,2.05,2.12,2.02,13.97,8.52,2.4,0,0
U0238,2025-04-30,1,43.86,443.14,6.18,5.22,5.17,1.08,1.81,7.4,13.49,3.14,0,0
U0238,2025-05-01,1,49.75,267.23,11.24,7.08,4.23,3.21,3.61,11.19,5.22,2.37,0,1
U0238,2025-05-02,1,36.68,358.89,6.18,5.32,1.72,1.29,0.81,8.59,9.83,2.65,0,0
U0238,2025-05-03,1,51.58,704.05,14.61,10.1,4.34,1.49,3.32,10.9,2.69,4.09,1,0
U0238,2025-05-04,1,47.98,571.89,8.84,9.4,4.7,1.7,3.17,11.85,4.49,3.25,1,0
U0238,2025-05-05,1,23.82,254.34,4.36,3.7,1.61,0.42,1.55,8.01,2.27,1.21,0,0
U0238,2025-05-06,1,38.74,377.73,6.66,8.13,3.32,1.36,1.64,7.84,6.68,1.8,0,0
U0238,2025-05-07,0,109.08,7.88,11.41,27.64,6.55,1.98,9.77,21.11,21.89,2.3,0,0
U0238,2025-05-08,1,41.37,538.1,8.28,5.96,3.65,2.68,2.59,9.42,5.47,2.87,0,0
U0238,2025-05-09,1,56.45,696.46,9.55,9.53,5.1,1.13,2.78,11.6,12.24,2.66,0,0
U0238,2025-05-10,1,46.06,669.99,9.16,7.21,4.56,1.91,2.47,11.0,6.06,2.67,1,0
U0238,2025-05-11,1,56.8,475.21,11.89,10.48,4.85,0.9,3.29,13.11,7.75,2.88,1,0
U0238,2025-05-12,1,58.06,387.48,12.29,8.35,4.31,1.17,1.86,16.67,8.77,2.24,0,0
U0238,2025-05-13,0,82.3,23.6,20.82,20.21,4.53,1.97,3.77,12.45,11.97,2.06,0,0
U0238,2025-05-14,1,32.92,412.71,2.98,3.97,2.73,0.86,0.94,8.94,9.87,1.51,0,0
U0238,2025-05-15,1,52.61,290.32,6.32,8.1,2.72,1.2,1.45,14.44,14.16,2.41,0,0
U0238,2025-05-16,1,61.03,415.32,17.43,7.75,4.89,1.52,1.87,10.86,11.83,2.37,0,0
U0238,2025-05-17,1,56.4,575.09,9.83,9.51,3.61,2.98,2.21,16.92,6.83,2.34,1,0
U0238,2025-05-18,1,38.01,526.05,11.4,4.7,4.75,1.11,1.52,9.58,1.92,2.35,1,0
U0238,2025-05-19,1,33.54,558.23,5.29,4.4,1.6,0.46,0.98,9.15,8.98,3.35,0,0
U0238,2025-05-20,1,30.07,401.54,2.96,2.52,4.74,0.54,1.38,11.61,3.92,1.22,0,0
U0238,2025-05-21,1,59.8,440.62,13.48,6.44,4.7,1.98,3.07,11.82,13.53,2.24,0,0
U0238,2025-05-22,1,57.63,641.95,8.89,6.87,4.51,1.48,1.37,16.62,13.3,2.24,0,0
U0238,2025-05-23,0,101.08,13.24,20.34,18.74,7.59,1.8,4.37,18.38,21.78,2.5,0,0
U0238,2025-05-24,0,98.54,0.4,15.24,17.15,8.75,5.14,9.38,29.9,5.11,2.34,1,0
U0238,2025-05-25,1,73.09,613.23,10.99,20.94,5.35,3.21,4.65,14.87,7.24,3.11,1,0
U0238,2025-05-26,1,43.75,456.65,7.22,5.45,4.39,0.91,1.17,8.05,13.05,1.79,0,0
U0238,2025-05-27,1,27.74,490.83,3.86,4.56,2.61,1.3,1.67,6.16,5.36,1.8,0,0
U0238,2025-05-28,1,42.22,428.3,6.86,7.04,4.23,0.93,1.05,9.69,9.03,2.29,0,0
U0238,2025-05-29,1,34.54,313.54,5.64,6.72,1.67,0.7,0.75,10.56,5.73,2.37,0,0
U0238,2025-05-30,1,35.35,326.83,4.38,4.38,3.78,0.81,0.75,8.26,10.16,1.6,0,0
U0238,2025-05-31,1,54.24,317.63,12.98,12.62,3.12,2.29,4.72,9.4,4.77,2.27,1,0
U0238,2025-06-01,1,77.38,749.61,17.39,16.64,8.07,3.2,5.42,15.35,5.11,4.05,1,0
U0238,2025-06-02,0,87.26,6.27,8.92,12.63,6.77,5.84,7.83,22.88,15.4,2.25,0,0
U0238,2025-06-03,1,51.2,861.89,5.48,8.82,2.44,1.14,3.0,11.25,14.97,2.66,0,0
U0238,2025-06-04,1,45.67,546.05,5.74,6.52,5.84,1.27,2.81,5.96,13.88,1.67,0,0
U0238,2025-06-05,1,37.53,484.13,5.55,4.34,4.54,1.16,0.68,9.86,8.4,2.59,0,0
U0238,2025-06-06,1,50.77,313.81,8.32,9.07,4.82,0.87,3.15,7.42,13.05,1.72,0,0
U0238,2025-06-07,1,38.22,448.54,6.96,7.43,2.16,1.44,2.08,11.53,3.56,3.04,1,1
U0238,2025-06-08,0,141.22,5.61,27.22,21.49,11.83,9.85,6.11,38.99,14.44,3.25,1,0
U0238,2025-06-09,1,88.25,674.07,40.81,6.56,3.0,1.46,2.31,15.49,11.57,2.92,0,0
U0238,2025-06-10,1,30.58,240.13,2.47,4.89,2.44,1.03,1.17,10.16,5.97,1.59,0,0
U0238,2025-06-11,1,40.3,379.17,7.95,6.45,5.56,0.58,1.58,8.43,6.53,1.93,0,0
U0238,2025-06-12,1,42.07,466.44,7.29,4.21,3.28,0.51,1.4,11.37,10.64,2.27,0,0
U0238,2025-06-13,1,53.36,379.1,6.53,9.16,2.89,1.37,2.1,12.53,14.52,2.54,0,0
U0238,2025-06-14,0,132.63,28.95,40.23,37.42,7.92,5.42,10.53,14.88,5.61,3.53,1,0
U0238,2025-06-15,1,38.16,431.19,8.66,6.54,4.3,1.44,1.32,8.41,4.42,2.25,1,0
U0238,2025-06-16,1,21.33,375.57,1.94,2.99,3.85,0.25,0.37,5.0,5.23,1.57,0,0
U0238,2025-06-17,1,43.19,401.02,6.82,8.55,2.31,2.22,1.92,10.92,7.0,1.86,0,0
U0238,2025-06-18,1,63.96,513.89,20.5,7.02,3.47,1.65,1.78,16.14,8.28,2.62,0,0
U0238,2025-06-19,1,29.58,175.23,5.01,5.16,2.49,0.88,0.84,8.46,4.38,2.46,0,0
U0238,2025-06-20,1,69.9,772.3,13.96,10.53,4.38,2.91,5.04,15.58,11.9,2.56,0,0
U0238,2025-06-21,1,48.48,665.95,9.21,7.3,5.7,1.77,1.59,12.89,6.15,3.13,1,0
U0238,2025-06-22,1,43.13,508.83,7.74,9.99,3.48,2.68,1.6,11.0,3.19,2.86,1,0
U0238,2025-06-23,1,36.86,464.41,15.3,5.47,1.73,0.94,1.04,5.89,3.54,1.6,0,0
U0238,2025-06-24,1,45.76,405.9,4.34,3.74,3.76,0.85,0.4,11.73,5.72,2.37,0,0
U0238,2025-06-25,1,35.18,719.07,6.26,4.27,3.09,1.32,1.13,9.81,6.48,2.46,0,0
U0238,2025-06-26,1,47.75,666.5,13.14,5.9,3.44,1.67,3.19,7.01,9.58,2.37,0,0
U0238,2025-06-27,1,63.87,342.68,7.36,7.08,4.36,3.81,2.83,19.85,13.47,2.28,0,0
U0238,2025-06-28,1,44.94,472.59,7.9,7.93,4.34,2.44,2.31,11.61,4.8,2.63,1,0
U0238,2025-06-29,1,31.31,222.87,5.2,5.86,2.94,1.35,1.82,9.94,1.69,2.06,1,0
U0239,2025-01-01,1,556.16,424.22,68.61,40.77,11.84,188.31,2.99,95.73,16.8,6.27,0,1
U0239,2025-01-02,0,695.41,15.24,114.57,99.18,24.59,204.56,11.45,45.41,66.6,4.78,0,0
U0239,2025-01-03,0,688.95,8.85,94.15,117.69,21.44,184.19,7.19,55.58,88.36,5.42,0,0
U0239,2025-01-04,1,350.97,273.71,60.03,36.73,14.48,108.56,3.32,69.24,10.13,5.5,1,0
U0239,2025-01-05,1,446.31,317.0,87.8,76.3,15.11,89.23,3.16,57.84,7.79,6.47,1,0
U0239,2025-01-06,0,713.25,13.1,171.74,113.54,25.11,119.89,4.21,72.48,92.23,4.28,0,0
U0239,2025-01-07,0,710.97,10.84,67.69,89.05,24.26,257.8,5.61,51.67,42.75,5.18,0,0
U0239,2025-01-08,0,652.29,10.62,130.04,79.23,17.69,146.63,9.03,46.04,94.48,6.11,0,0
U0239,2025-01-09,1,246.86,439.35,41.69,19.66,6.43,58.85,1.09,30.57,17.71,6.03,0,0
U0239,2025-01-10,1,146.87,446.27,24.09,14.65,8.07,20.08,0.88,11.53,10.44,4.47,0,0
U0239,2025-01-11,0,829.45,24.26,87.57,168.0,27.77,262.36,12.43,116.61,32.53,4.46,1,0
U0239,2025-01-12,1,318.55,377.21,69.66,29.01,15.84,80.98,1.95,20.3,5.99,5.36,1,0
U0239,2025-01-13,1,350.19,362.46,69.39,47.27,11.62,63.63,4.7,25.49,32.45,4.82,0,0
U0239,2025-01-14,1,336.86,221.01,84.93,28.23,8.46,58.45,1.97,27.35,16.13,6.01,0,1
U0239,2025-01-15,1,252.54,431.83,20.25,15.9,8.44,28.49,0.67,50.22,21.0,5.47,0,0
U0239,2025-01-16,1,226.15,395.69,39.96,29.02,8.56,19.62,1.65,22.15,13.51,5.49,0,0
U0239,2025-01-17,1,273.56,420.6,39.03,37.78,9.99,39.43,1.43,38.43,23.56,5.55,0,0
U0239,2025-01-18,1,414.39,251.24,102.07,44.03,12.01,101.99,2.72,42.94,19.64,5.4,1,0
U0239,2025-01-19,0,759.98,13.52,178.35,130.01,29.73,181.69,3.42,65.67,41.85,5.09,1,0
U0239,2025-01-20,1,333.55,477.08,39.93,37.1,5.26,96.04,1.64,51.9,15.27,5.16,0,0
U0239,2025-01-21,0,615.97,18.94,115.97,89.58,33.05,157.78,5.61,64.02,46.56,5.37,0,0
